wallet,roi,trading_frequency,activity_level,portfolio_volatility,sharpe_ratio,historical_loss_ratio,balance
Dp2r6zzzBqYEL2tGvDcQhnFxTJ3FqFkh5KJ11Cq85WBP,0.0,50,15788634925,0.029737252583197947,-0.29135523568559335,0.5,0.0
4cdkXbxr3gJoyt8sNc3xmA2zTanT6pcxQx5NLEvMKjMN,-3.5164665891050695,50,15934012571,0.02962782230496228,-0.00030830666184527357,0.52,0.01988484
Cd1oefLsREmJmphEegSSbmaLZR2jAN82w9REwHof2tbB,-0.44813534063992894,50,15897749114,0.028146854779130898,-0.15321983128111333,0.6,0.66919351
EjwKZPKDp7dCfZEWaoqNC7nUPGwa7MHT8AZ8WXNkqgHr,0.9728248874441039,50,15850715276,0.02831288309073515,0.05822467853130888,0.44,0.175490843
5aqZF5EkNmNe74pAVQ1dUQNKGi3qwLdTRTutJmYVjhwy,-0.0019320382510400937,50,15853554506,0.027149892480144842,-0.248084952045849,0.52,144.089177327
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,-0.0007382425921824563,50,15935771674,0.028256998350702205,-0.05718670487982628,0.5,196.754649509
AxThFwuQ1Vf5FMSmmBv3vb2DXRGPFkHjKbNZVs4YMx4X,-2.646706169418492,50,15840100549,0.027791488873768328,0.04460152457380761,0.52,0.052196865
HyRcxCYjbSLP4hDEeHC4TRVoAKEjK6z7qSgb9TEJvd3A,10.151379094379141,50,15899853951,0.030161531975597095,0.1374858581057397,0.46,0.009447522
7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,-0.00018318528216195438,50,15935772027,0.02963754895375251,0.05689610060403749,0.52,148.099683717
CY77423X3oY7isksk3GqkDzESZLNjaCEMNSj92kmaPcT,0.0,50,15786695998,0.02938481608321289,-0.2861029861837139,0.52,0.0
GrNGnde483uGjLS55TbbcjRSvrzCRkEDKNfMFUtCuGyy,-0.007596513104860753,50,15780499417,0.031820738728474726,-0.11252555086396018,0.52,11.821515324
GmUbAbdToRhLhH2mptdSvWfieFrdujSWEPKNHLzdU2V2,0.0,50,15882719274,0.029534643606072726,0.0993703615505077,0.48,0.0
AKeVBYXgV7QM3j6eEeu4EbFdR3MFSWgghhJwFfkdHLdq,0.3878160603225574,50,15837968289,0.028599078750163022,-0.06915689455333199,0.44,0.56665978
9wbLnFstt5kzLhaWqrkAJvfZwFTVqmxPCcBuaGmgFUJ4,-0.0003146167089328139,50,15929248207,0.02856147160869296,-0.26148462131819283,0.52,0.107775806
FAHR5Etw4vKZ5BPKPocMpoXgaMDUX4DG8tC2ZwKwcRsW,2.3434274279134173,50,15762173904,0.02907108046491591,-0.025385550929042197,0.46,0.062676008
BY8LnWLVzJ4Xoy5pvhxJ5r7AnjqRhrcXDqdUMQaz7hhT,-0.001131023302239055,50,15893684130,0.029365558047506013,-0.08583765304941497,0.58,105.228246982
9V29Xp9rRnqgD4V1T5ykKrb4A8GYNY6kEZwg1mqvajs6,0.7163023997060219,50,15758112996,0.028580598031819355,0.07575713752709157,0.52,0.250056872
2Nmi4yQRC8q1oTybJFkpbmjco3TERkrgH5ZFUAiAWoL3,0.0037605840883485277,50,15829549868,0.02452966532676443,-0.15028063063764419,0.44,11.768245802
7h7QJpcUBs2WWibdqSjABLKXYbj4P5Qht2Qxrx6cLks,-0.03750074723028116,50,15908591780,0.02896475677887856,0.050703764965236264,0.52,2.438743932
EjtNeDuEFeZ1RDA9h9gC7Be7exaad2hEPk4EPH72vBxJ,-2.886138806910157,50,15909044174,0.025584400588694437,-0.3275624881680792,0.54,0.030277019
47zbV2yhEk33PphAQHrRwDeHSG9yveGt2rAabSEVRENK,0.36991918314730915,50,15857595178,0.02903389551540102,0.1013428317359579,0.44,0.104288019
CVyXpJN1X3UQpgtV2YvmSkcSK4YLZHEY1ycRHcz7eiid,-0.01028973603902417,50,15935766075,0.02690813851076738,0.06994841798105027,0.64,20.747627617
DVovLuWpnGZqpeeQ8u8n2Tyt6dc8xt73diFJfY3nDTg6,-4.437707831759884,50,15881046555,0.027395964916521066,-0.0339234620029922,0.54,0.03785026
32ho9N4MFcdHdW8Reo4iD29kjE8Cx37TSLY1gDNG6wR8,0.005291698484671597,50,15919857406,0.027093393706551318,-0.0612369373809597,0.52,2.837003729
EkfEBJANeUDnxp6RisVcB5pgBJgyff19oANkoc6JvwhL,-0.5787381380779426,50,15797374603,0.029175794743312913,-0.3120556693617374,0.56,0.173163209
GZczPqwkh9QuFtD9YAXPukzsXZ6624riXppwN17oe3Fw,0.033495021691759067,50,15930417963,0.029196236198281766,0.20204500687083687,0.42,2.009424906
9R49TZrE8dGW6yyM8LLV7JQwFxYrZK6WzvLd2G2yQkG7,6.324421381260901,50,15782483277,0.029477612545646556,0.04018712917110173,0.42,0.032811327
DJWww3Mc4KAAG7Yb2BNF31gTtV2syqbTWRQ4Ze7Jf8fm,-0.0012327417622482637,50,15919060838,0.02808125905786908,0.0030684667642370557,0.54,101.29872597
5eqr5rt2yBXxkExZcL4CcwfDyncaKreKay7gUewvXQoZ,-0.00335956794305361,50,15896098478,0.026652027752817595,-0.03163465350548502,0.56,61.69767912
8RxichovRZe2oqBXK94qcZrmaBGzXvHw9edfTZwxPbqF,-12.592099838125558,50,15784292409,0.029080892135671006,0.08929576508857705,0.62,0.022589939
7PTnZawFu5sdJhPdSRem9JwfZPc3fSac8ZKwbfgq5RUm,-0.005746119393609814,50,15935749382,0.027596432753563393,-0.2671126647078409,0.5,9.55211589
GuiU6MpLahPHSHYcsfSRjwLUm1AtZ9zP2eiLAkJMBjg,0.17889500080486856,50,15935613343,0.028361541792090078,0.2974389442660627,0.38,1.048629062
HZKNi5RtCM16monmyFPjkSpJNFCKV7mjn3zeL2m7h4c9,100.64310414205835,50,15863061190,0.025124434312109797,-0.02549817643997166,0.4,0.003458035
DvChMMhTPpVi4gkvD7SudAi5EYCcso8ujzXUDgb9cYDD,0.8139543091130588,50,15933897405,0.0302211259353567,0.07690945388613071,0.54,0.10203928
F3q2jh2ND6mce6FZ5batkne49qUKxVeUroWfRDef51NF,-314.511256019293,50,15748140460,0.02764382472140126,0.28338886591043716,0.56,0.000890883
GRNmroQhzsbZQX5VrGg3jir6kowEt3edfJTGZrH5rqT8,0.26110360954550377,50,15931615830,0.028628272229601792,-0.0829304808910597,0.46,0.425467257
J8fYZbmCnAL5WByigxqoum1disKUrZbsAmupfkXMvrmw,0.052380022127651436,50,15935143268,0.028156291592914856,-0.05845856478250564,0.4,5.788831395
7qPAJGd1Kcc5CcrbL2299zEYyr8oiwUdjjHEg1qRhe5R,2.830505360463782,50,15919104341,0.024530053675640796,-0.09421099921818796,0.38,0.131945608
5U4GPFaCHgf3tvE3NTkTGLHPJBnXN7YCxGrs5Z8QpZwi,-0.0011718652512086706,50,15935677221,0.026239198520544706,0.026960783710387116,0.58,152.421376475
HJgtTZZ925TDyE3qV9e5PE4YxqjQtrxB9hPq6mChLt2x,0.1806081799123943,50,15926235358,0.03107242687971459,0.07824364877377037,0.5,0.201121362
3dwQJy6nXB6SpzDBaz6hw7qcVCzepX6KNg5sPNw3hxHm,0.005728881905631136,50,15917157339,0.026977912341428552,-0.05967878769247229,0.48,6.292950024
GB5qDYxNYeGPmPZYbkNsMsQJXKZneJaNV1xWQg5YYkV2,-0.9310835668732095,50,15804356682,0.031263188402081504,-0.009848841944861738,0.62,0.421749746
4ufwzx78TF7S9i5qdzajDCgrLJdTzh6KcK3xH9C6W4Dx,0.0,50,15764544129,0.03332517857692055,0.029611521436888427,0.48,0.0
EpN86HiWDbSXLiH1rKH7wsVsvAEvJoBtcikeimojCrUj,0.0,50,15758599138,0.027165490193032986,-0.1146254824726027,0.48,0.0
FiroGHatqK3vDQiL1zMMAa1G8bZWHsE71YT6Veuh99jG,0.0,50,15762864409,0.02588958103981726,0.17344402848884383,0.46,0.0
9T49q9AzQKSWJ6ydW86d2VvqY12vA6rr53hu6PfP8Z6q,0.0,50,15753343028,0.029136932164607336,0.05869946197855285,0.52,0.0
6HAH4yMyT4NcWfwhd8eo6CgFa4wDjJfevnPDRbnifL6f,0.0,50,15758914735,0.028986589113789797,0.10814803380042876,0.52,0.0
9vEemeR2j8jnCECh1voxcKwgTsMjoeBNcPZm72MBMtv2,0.0,50,15778909844,0.028641371859099967,0.08555627403906345,0.36,0.0
DAb8UeDzmKsxv83veX8PKZCRvi2eZezjvCNXQrqsQfqC,-176.1131593807243,50,15748742706,0.027425097199639186,0.18653939119277427,0.54,0.000995
4cvNggTmaDuZJotmXaJd8Ezv1awDAooteaZsEJzLaSdi,0.0,50,15756743658,0.028602975551237957,-0.00934896298259515,0.54,0.0
fcRBVA4CJLkahmFUF5xuKfQBC43JPm3TBDuZM3MzLob,-245.13739437593802,50,15748567652,0.030042728974465048,-0.06627571448462753,0.6,0.000995
Er4eKio3Pp9sQ4xf4uyMMArw5hds7jz25knzCHBFdTo9,-115.31642622712413,48,15117530705,0.028155556774861028,0.17509714029148427,0.5625,0.000995
4x4vvHk6wruSeE6JkUp7NHf7UsZUfHeq7Bb9PwCaetCZ,0.0,50,15761972089,0.02938684732206371,0.07452557909969426,0.6,0.0
8K3ZWyzMmy9iffTvAzcTSvGmnbwSqmwab7bnvfV8fD7v,-287.56610436977155,50,15747123619,0.028803908168679004,-0.156395773684806,0.58,0.000995
57uu3PrrnpYeroNCiTNxaf2Ut8MDDQMwFbSeRGPdqqWG,0.0,50,15753371710,0.028891190219922966,0.1330484561136045,0.44,0.0
AkZPUKGPKV1nZiTfTaFYnn4NMPUpGkiCaGwVTnqn92pg,-43.91312961734265,50,15750361243,0.030991674184591502,-0.09641907407618823,0.5,0.000995
DhA6gg4b2DS4jY3XqKgipyAKWFQCZprcRHjScsDRSDvC,-265.6009097543349,46,14485971172,0.030289344368303772,-0.10482355387865123,0.5869565217391305,0.000995003
9ZLEAmDc1VLtPTmn1jnc6jQSxCLb2mBTNywtf8nAW6es,126.65678294217494,50,15748556675,0.027655974097087622,0.3483473926322625,0.44,0.000995
7KxMaNvT9DjXSgnq99SMg3AEzk255ndQDN9guRBhGFqC,0.0,50,15775845142,0.02745768719859239,0.10562528149906492,0.44,0.0
2eFbxT27UoXnZwE8U3nR27DUEocTfNcsscDgrxVwGY5M,-57.43462512550993,44,13860568175,0.02921436984529334,0.08700539022443181,0.5,0.000995001
J9SHERoYRtXfHNQreVFMFb6fZUZA43q7J2tKkoVxAuwC,-137.1645738102553,49,15435469886,0.026163376170550007,0.1494849405857305,0.4897959183673469,0.001000846
9rkqPRB7pKXLJTebkANCJF8haMVS42wNMQnS3WDnxsjj,0.0,0,0,0.0,0.0,0.0,0.0
AzrzHUj3dN4XKUajhmEHYQixD6NSJMpLMEr2g2Bffd3t,204.5077019101217,35,11023468208,0.028252039345088503,0.29857371858579507,0.4857142857142857,0.000995
3dPpWnaqRmQHR9Cfdo9e13oLrAwsvHJFMEBDBBzmZmCf,-109.22192661328096,50,15752285459,0.027346644351546292,0.05380594421633262,0.52,0.000995001
GDimyuJSFEF3X1BMvPR4HQHymHL8D931TnMx8z5nhwan,70.81950902046891,50,15751436399,0.030498216241024508,-0.012327321622426331,0.5,0.000995
Bb2jGe6ighRjFgrpmpbjQHD8eJ3csCS6nBkCDnFKajx,0.0,50,15754092166,0.028057597543937152,0.01357685940229535,0.44,0.0
4opEV2i8eE5tRAsYW3sk6QLpnouojuv2tcQrvnmKPccA,209.6858206521133,50,15751529467,0.026705316609557585,-0.29661275802224885,0.36,0.001000846
61bB5n4zpnejXVDHW16ANsa7zJ45wh7Y8u5LcAdrWAB4,263.459285394041,40,12596902556,0.027389301224982017,-0.18449751149252347,0.375,0.000995
44Thg3xfbWh4gZLLqvMrWYRtXbPiad5o5PKtKyQMvKp1,-455.41735547486473,27,8504967372,0.031610268472671205,-0.03607956968119111,0.7037037037037037,0.000995001
3pPufo3rxKhz8XBw7YVv6FcxEHGNBsUvLfwZwnyzyRzv,-0.0009746863523161962,50,15897036888,0.02842523828601974,-0.09610157898218236,0.48,7.18188836
FxCZDL4z3hztgutdwEjNWYDSxFUytLvAUN7neuDXLauu,-154.30336126325747,50,15748109368,0.028018895104032066,0.016565044028747835,0.58,0.000995
CJvBCN9qjEU3UK7h41qiGYZFaKVcgkxxMwezkzhQKRFn,66.38080823292404,43,13542739936,0.027662285291945896,0.010447281181598291,0.4418604651162791,0.000995001
DKhMycBEk2qQVjSWM7B5Gafj1g2kaFcDAzdbBNNbdKE1,464.4899148368135,50,15755181503,0.027964396281627273,-0.18904657439538516,0.34,0.001000846
ZifXZSG8RXrdcNawyAdYFhfQy8yP5Nt1G7ngBWxa885,229.2279188765525,46,14489088528,0.030896583217506483,-0.13996315892690453,0.32608695652173914,0.000995
CUV3uYt4n72momXXK8MnRBLvrB6BAxokeAzGAHR1FauV,48.49389507636911,50,15753438981,0.026036479596178604,0.0793926420173958,0.46,0.000995001
7zH2rL8j9ofN44JFHfRvscNmvQfyBKQJ5zwaoHLhN9ik,-96.87676959879026,50,15747842871,0.029366688367775912,0.11036717710834149,0.5,0.000995
Fh8DP4zpba4Ed18Ek1GhJV3WtioSjooSiTRDNb6jG4W2,62.45637215708949,50,15746616933,0.029987133351068507,0.056856788026271234,0.48,0.000995
DpBHyER7rdyZPbHfAMmYuphV53RyyYxuduFTqLcSn7DT,7.937439728109938,43,13547183117,0.029655721163269783,-0.05441311244235875,0.5116279069767442,0.001000847
APTVXUxBn8iLVK3CMHD2dod1aDHjNpX89d7ogEMpxHCu,189.2500757813467,39,12280211919,0.027107873042846873,-0.07899413669461126,0.46153846153846156,0.000995002
3Quk2Bzk1duejMHLv6iYQY5qAFqs2XDUXEgWbbvViNeo,-198.71874306665885,50,15741462627,0.02584748365979915,-0.20124226245190777,0.56,0.000995003
GN3uUHwnyfXwGv8pC9HvnT11mkDyy9gcv3wQ73sBJN3Z,0.0,50,15764378861,0.030045896211295754,0.038198828933480894,0.62,0.0
qtioiuGUDDqVp8V7qpQdzrm7Hs3v46VS8piFt8YRWVx,6.7968792544240015,36,11336500464,0.03123155601279621,0.19604735643689908,0.4166666666666667,0.000995003
DG1ZHC6abrJbG36hUP5wZZ2iLpQY1FMGw9bMA8yaNeq3,-17.35834511097712,50,15934925237,0.028967160186304877,-0.1616847003763856,0.56,0.009299244
H9ZtkEZWh6DeiGooUhZLSKbKsKzZTGS2fYMXeGSB4wnS,0.0,50,15763478520,0.02708674475501008,0.16916064981903473,0.5,0.0
D9hfcu5YN6NwhivwtNPcX2tDLVmymh2yhvWEu2hf4Es3,147.4322507430073,50,15751664066,0.026083256844228513,0.12247389020806428,0.44,0.001000846
GwW2ovJtsLFDureE672k8sWGKQGyMP3YCQWfGA1Pz4MS,164.32804964267265,40,12592724989,0.02754443239706629,0.13986502277275267,0.4,0.000995003
4cdkXbxr3gJoyt8sNc3xmA2zTanT6pcxQx5NLEvMKjMN,2.948025015795128,50,15934012571,0.028954727981543256,0.09447427377360634,0.52,0.01988484
5FJ5G93kJ5qPmfSGAswJqVtQXVGi8QUA8SVcUzDATQpW,0.0,50,15865225235,0.026108610321842946,-0.1570517994016452,0.46,0.0
CLhaKfnmFenvq6AAaY34udCyYTKBY3YYxbB1hBsqQSgE,0.0,50,15904400242,0.024792518859548474,-0.02576158623896112,0.48,0.0
yWHEFdfgbd5yWoEXbrMa8BjdtBRDTFNjcAQgFnkbwdt,0.0,50,15751601934,0.02902091120182726,-0.36700916578026893,0.48,0.0
FGB7fRuB3heo95Y8XYDDivJfcanrg3a2SZ5tvaoknyqa,-112.74323834437715,49,15437771201,0.02792390474918057,-0.00460217343210835,0.5510204081632653,0.000995001
2rXu4gve3kfY5iqmBgrzVXMgBftUWrgqXHxxJtTTrqXR,0.02093077125326535,50,15932898543,0.03230744774067658,-0.06209287217648803,0.46,13.059338443
4DbBbjA4QpjTCBBVhoCXsqfaQDhTEoD9a4yH674jnfMd,-0.0060114871749823474,50,15928196813,0.02922142399699796,0.08650134555699826,0.48,1.846584487
DAjkyJYCVRGv4um4sattgmDV7cxVfWxz4yXDmEUBFYSL,0.0,50,15752031452,0.0284596916136781,-0.11164567865626794,0.52,0.0
HvAwUQTRiJX9eyihK2mZPeAztCoVFKCKqFUkJXCcctWX,207.43735289424941,27,8502083943,0.025431765487969177,0.4398553069236338,0.37037037037037035,0.000995003
Bxi2L1sQ7C7zfeM8g7ss9zKWsdtMJNDNtqB21ivji4eN,126.73792577813678,25,7873214107,0.029515528274593604,-0.04858986721121371,0.48,0.000995603
DygBZFmF6z16nXywkvM2X3PB4mgLiTSdwJisV1jcfwc2,0.0022254321614473085,50,15933482440,0.029371247226603194,0.2183975213464183,0.4,139.863423032
6VnUj4joN7wpPFp3J2wTZDVaPkD3jMhsaJiWFE9mFjRx,-4.650323579502702,44,13853141525,0.0271663545418242,-0.11548947577963431,0.5227272727272727,0.000995604
5yZMZrnJ935gTM2UqLjsXauE8D3nVDMFPVXkSQ8whgV4,-0.27028489524292826,50,15883330757,0.02714056927951807,0.12758626049581467,0.48,0.122712413
9QaSjHg8gK9XHc9hEurVhgD6je8DW861fSKHE7WCer3s,-311.4592068337024,30,9446544713,0.03161288622767058,-0.039277524632701254,0.6,0.000995102
ETr1VwceXfu367kqqm4WvvUSaby4huGoHVoREcchbnkb,0.0,50,15793909255,0.029513804267699156,-0.0987235449140724,0.56,0.0
rMvifCa1QuvNkHYCxE2p4mpsLZeoMBwUA6WntUxHXuD,-230.57514208789726,49,15436758262,0.028772501884664126,0.08655220161322259,0.6122448979591837,0.001000846
DiMt9yZsRRYXNMSoyZJoU6oSgDDXNDU6apCzA5Xo9d9u,45.8056201542863,23,7242308358,0.026557620370498088,-0.25170681688360297,0.4782608695652174,0.000995003
99Na1s4Z8ozc19Xu5UnNskUkq74hpW2Pv6B4tMjz2ebp,-279.60841528299363,49,15427450666,0.030370696904881696,-0.0494729602661877,0.6122448979591837,0.000995203
8vdDs96nCDw66R2GvtaijDQ8PcUKaV3d3gSJoN5GL8Eu,0.0,50,15885472497,0.02682954384047249,-0.14887964853521204,0.44,0.0
5tktC5qT2UZ6EEuz1eMRwXWfhebMWGtupgpC4B8oZkRt,144.33909675882347,36,11333546119,0.02872151458675087,0.09370827706464671,0.4166666666666667,0.000995103
CxX1F31uPNzocp7uGBRKKLswrHgvAMh7SiT2RHfDQ6We,0.0,50,15817054817,0.02833639453543166,0.012840866664307532,0.56,0.0
3qz461CQZr2iMvfJ3LpGbzVoiJ6LKCz3E8CmQJNg7q9y,123.63223621559037,50,15743489635,0.027753078569921718,-0.0005127183103653251,0.52,0.000995003
888DUdR3P4fYa4Es5AVvJhoqwQGhFV56NotdHt2gz3e1,0.0009886575811271915,50,15935774181,0.028273105743409827,0.03477487798406528,0.42,260.012993036
9CuMF7PyKpYUQerGy3RjWrPUThPg4MiGCQxNVFsYKf7Z,0.3078735980734628,50,15929752990,0.02900275224985153,-0.013895452119130874,0.42,0.245257082
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.03399167857897893,50,15935783986,0.027438268515180286,-0.03151518544726161,0.44,10.0
5AahvxmNBXEXt6wUVq9AteJnaMvJnFoacZ4MHYVSDitW,6.6911712368085645,50,15931597010,0.02436985362365232,-0.17999503944565898,0.42,0.042708711
5JjQEnVwJyeUqhHHCE9FRTC1EizQFYZBtckDYbGB8XyB,0.0,50,15711764213,0.029127152226258286,-0.0003055175320240734,0.48,0.0
4EmJ6sqLmWUoVKFMq3P22ehAW6uasecjT63qGWqqdi1T,70.74668304228958,26,8187114022,0.030299550892999176,-0.07924579609590852,0.5384615384615384,0.000995002
CUSMcVnaJntd9yT5tjN6wmaL2ifP5myuC6ePL1E2n4an,-9.94588533030898,50,15794238703,0.026107300186080443,0.12281772311074984,0.56,0.017218319
72wyZR4Sa8YGSkWrLnd2LUg6NAdH7sqs2qumgPpSv5yC,-0.7165007809538119,50,15779784948,0.03079868899707944,-0.1278662364830752,0.5,0.420555235
5wVvgnuzqrRWHEF1QsecAQqwDGSgn7DSdE98RyHDL1PQ,3.5144155751342803,50,15865013599,0.027928990185646346,0.024991970099650374,0.38,0.039652281
4Vjr2VoUUTYKBy8Y7LxXjJGd9QrRbqr1ngEVBeqE9UpE,-8.141292413404042,50,15916842901,0.027969798636196187,0.0760841786615379,0.46,0.005051841
39ziLE4HVxTiyZcRhGGXLQEW1mQquCUSrADMgB4MC8Di,0.0,50,15744116516,0.029021642906853815,0.013482220518770335,0.54,0.0
DtfHSNhSDrbHNYvc6SwPEz5w8NuLNDy5NbXzsHi2G8Xt,-0.08009785221234782,50,15836916561,0.03061196110178759,-0.0069039409359458745,0.6,2.44242711
Fdhf7iKnyqaZj8RT3M7J5e9vKXgrR5TCUqt5jBhUX7Ju,0.016347185461320624,50,15840221637,0.03292564350152243,0.03807617579497163,0.42,6.383259694
27o88B1m5yRdxYea9ames2bUQqV7WbEt91qYyGWXSC79,145.88523050665435,31,9760746624,0.02672409606986079,-0.030562287721745615,0.4838709677419355,0.000995003
2cJirTJ5hG4kVqJqPN7ThSv14FsHEnvTsQX1HXokEKZ7,5.779638384123624,50,15911300496,0.03109433655957845,-0.12036670097867055,0.44,0.036456058
7vPd35FsXuzQq1fmvK9SifUFUSLv9utuZWhka7JfTXwF,0.00020839808704457233,50,15931528786,0.02967809347638054,0.10398479846997633,0.46,880.561951184
5V676H2Th83MycbJQ1JuL3f8GCCf6WDDVY2qY8Tj9zFb,-0.0003310992789447793,50,15935437791,0.02945504346105892,0.22692232823456696,0.54,200.673887941
Ej3mVSGpUT1D7x9tpijzEKmcbrfM9wMw51HweutUPkvk,-75.4027187395552,33,10389890869,0.03190667931278447,-0.05045718343547542,0.5454545454545454,0.000995003
9Ka5z3hRGFh5LyPqc72W7wiuDZBgidbqCZ2Fk3Zxq3Lt,-90.91873357060302,30,9445041572,0.028134803258438937,0.28627760244798134,0.5666666666666667,0.000995003
aeACGx3A1fBYijPGfbqogvGdwgPjpFETpjAgFoVRKGQ,0.0,50,15735058008,0.02906822471378512,-0.08941849946764636,0.42,0.0
7d4kX2643BuxgLK4UY58ogLv6rg8PTzdyrP35Bnp484D,-0.017814077307705206,50,15909082456,0.029094722645703525,-0.03878210499788147,0.62,10.149734385
2pwNYyuo6EZ1TrZif9GKqNTo86JfowdeqRgZRi7LBQ63,-125.81896694272531,23,7241637792,0.030255476372226687,0.15511900437100237,0.6086956521739131,0.000995003
FN5gBodUL2NsdyHVNFz8QhxYUvJ1aiDZcwhs9M8WxT5n,-0.003667723974402375,50,15864412618,0.028095167766409003,-0.1503895006927148,0.6,64.30004004
7ZAePfqRmgR7keNxJ1nP1Az1AXV2CtQcvMqujAVoHxYy,58.134786421175676,28,8815245615,0.027654483235331047,-0.04297175439080633,0.5,0.000995003
H8a8xZEpu8P4n5kMkP1ZCYUASekfHjHuuhnJ24Hok2SG,-177.37171675718227,24,7557181131,0.029495233982500483,-0.2861267517999591,0.5,0.000995103
5U4GPFaCHgf3tvE3NTkTGLHPJBnXN7YCxGrs5Z8QpZwi,-0.0020260284511039697,50,15935703101,0.030408297622438175,0.1597732360916013,0.58,152.414565179
7k9EiHYnvYAANhxE4jhjCS9KCLHoYmACfvBTmdqSX7SN,-0.07363341527856092,50,15910923465,0.02756009550937741,-0.15560837586579387,0.56,1.623215327
ENvwjBSnQF4mRAiT1m2XvLa2sjhvk7G9VsoS17BiWvqj,-8.522745392447087,50,15837009822,0.03097447570815527,0.22523268099724703,0.58,0.028175622
CydoNVEUJLY71PibRiYm1ek1q4oA7HLxUGuLo7zRgEmy,-378.73842310517267,25,7871588677,0.02944781119496219,0.053927890031424244,0.68,0.000995003
3hZwHw2ZWWV2Uru4dRZ2gy1zGHhhBCdpu2LyDyGMpx7j,-113.67798660163355,29,9130390851,0.02864610037816036,-0.018628478141366436,0.6206896551724138,0.000995003
AekrxfDCpygTYnderC4pDde2HwaXTJ6n4En7Dfk2KMyH,-236.46381046788946,24,7556370688,0.028663948762989416,0.39900890225421143,0.6666666666666666,0.000995002
A52AMpYcuSmKhD3CxiUq1fLDFBZ6EecpTkXJopv2kdj,0.0,50,15847098997,0.029282927541648116,-0.32358663430999984,0.4,0.0
DL9WWGpQ29YqiRmi7mp7FXqR71MiCobEDajd2Xuw5btg,21.073255715607736,30,9446014669,0.024627732770166815,-0.2514410860692735,0.5,0.000995003
FrJJpzZr35kYsLwzdpiUVrD9zRo94RFmVASw5B5W7NcY,6.956261781036821,50,15763931786,0.030505476664371825,-0.0892975722262458,0.42,0.028903099
NHtdVXcUuzULRJ3GkupLnZcxmUZ4rTP1u9kVkRzcash,0.00042950854489849644,50,15935794557,0.02584091912002824,0.06468673347555227,0.48,235.689781991
7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,0.0019754416112950247,50,15935795605,0.029888695503941267,0.04022952231029082,0.38,147.581449848
Cr6v6hzmEGhxEHUiVtQRuVTj65cGRzhmKZ6mru8ARY1r,-0.008657446572538568,50,15935796177,0.025180906469541405,0.23354459801935626,0.56,24.279394717
j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,-0.0015571873653065689,50,15935771635,0.028980860303928456,-0.03669329321514125,0.6,268.391795254
G1pRtSyKuWSjTqRDcazzKBDzqEF96i1xSURpiXj3yFcc,-0.00023920389603712366,50,15934873720,0.03264234098803711,0.01592155380901965,0.6,1117.548257451
5xwMjxr3BkP3XCXLWKuRGWPj1h3cjnxhS2XAha7Fbi1q,0.0007396593339993526,50,15933706718,0.02797037856052431,0.028235638667627017,0.46,142.173625602
AqCB5WayQunLovX9H5u4Cxu1AyQttzbcQ5sDRePPh7uP,0.0,50,15759448395,0.028986310564685265,0.06414414500933059,0.42,0.0
ERFwVsSXkgviBkRJUNTA7kpW2mPgKQAeY6aZTzUCXL6E,-0.0023841346171618156,50,15935771725,0.02809569015231084,-0.1052383096478236,0.5,61.982103512
2btYi2pqVgtgzLqeAXE122FPhN2xBJMQpE1V9CMNv4EH,0.0002001011917910777,50,15934911142,0.027887179540761798,0.1767275598104605,0.44,845.518473466
7PTnZawFu5sdJhPdSRem9JwfZPc3fSac8ZKwbfgq5RUm,0.009673694725369017,50,15935787686,0.028446764500140335,0.21441914336549198,0.48,9.542984408
H3SsPcVhZWhRyupU87Hn95WrJaYdz4rWNpdaiS4BSwmm,-0.0003358995298822943,50,15935771984,0.027216309113236886,-0.17864382894015352,0.52,523.929876391
j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,-0.00033078753382253596,50,15935775474,0.030242363440713654,-0.10423889730623494,0.56,431.067898875
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,-4.6248343807507124e-05,50,15935779966,0.027959766935499883,-0.09994281023211765,0.54,460.77149783
C9YvTztknq95XHVFz4wzsFeu5qwK6rHie4H5Z2o9kPE9,0.002981842221069067,50,15935775068,0.0289642348624612,-0.03666878212474631,0.46,51.650748944
HJLqkCFiNMUsXvqA9btLXFwKpWgCAXXXmNBFnSELvXSC,3.1420144867697835e-06,50,15935792559,0.030004705823163128,-0.16357123325941175,0.52,1051.49124697
GnVdeU72uYwVh5bLPYU5vRX4pehJSVDLQY12nbDnDjpW,-0.0003763122051851197,50,15793464287,0.027981734270111844,-0.15395106509055057,0.5,467.737929439
4WAfwi1V6jUmFasSgMK3roUo6y9mHXxcUV75tVU9NtnQ,-0.00770292997407091,50,15919966065,0.0270402570875973,-0.024148914995943727,0.56,31.839734042
D1TPnz1MHqBcc3nXBTfgEouqHkh3Wwaw7SDnz9oTTG1S,-0.00403604898348005,50,15934123908,0.030897347620990702,-0.048612130252150366,0.48,6.685737607
